reference_id,entity_id,claim_id,rank,property_id,datatype,datavalue,entity_label,entity_label_lan,property_label,property_label_lan,object_label,object_label_lan
990b559a2746edae88bf224505c57ad4dc9e5d11,Q27969283,Q27969283$1791208D-01A3-41B0-80AA-621DEDF445AA,normal,P31,wikibase-item,"{'value': {'entity-type': 'item', 'numeric-id': 3305213, 'id': 'Q3305213'}, 'type': 'wikibase-entityid'}","Margaret Hilda Roberts, Mrs Denis Thatcher, b. 1925. Prime Minister",en,instance of,en,painting,en
990b559a2746edae88bf224505c57ad4dc9e5d11,Q27969283,Q27969283$918A4CF4-4DC1-4400-B436-F48D38463FD9,normal,P276,wikibase-item,"{'value': {'entity-type': 'item', 'numeric-id': 2441562, 'id': 'Q2441562'}, 'type': 'wikibase-entityid'}","Margaret Hilda Roberts, Mrs Denis Thatcher, b. 1925. Prime Minister",en,location,en,Scottish National Portrait Gallery,en
990b559a2746edae88bf224505c57ad4dc9e5d11,Q27969283,Q27969283$7D0C015E-1401-4B55-994B-B3DDC5B946F6,normal,P186,wikibase-item,"{'value': {'entity-type': 'item', 'numeric-id': 296955, 'id': 'Q296955'}, 'type': 'wikibase-entityid'}","Margaret Hilda Roberts, Mrs Denis Thatcher, b. 1925. Prime Minister",en,made from material,en,oil paint,en
990b559a2746edae88bf224505c57ad4dc9e5d11,Q27969283,Q27969283$F35F73C7-8396-4EF4-AA34-A99631E68399,normal,P186,wikibase-item,"{'value': {'entity-type': 'item', 'numeric-id': 12321255, 'id': 'Q12321255'}, 'type': 'wikibase-entityid'}","Margaret Hilda Roberts, Mrs Denis Thatcher, b. 1925. Prime Minister",en,made from material,en,canvas,en
990b559a2746edae88bf224505c57ad4dc9e5d11,Q27969283,Q27969283$650BB102-1E29-4025-AF10-2EED2282AEBA,normal,P2048,quantity,"{'value': {'amount': '+101.00', 'unit': 'http://www.wikidata.org/entity/Q174728'}, 'type': 'quantity'}","Margaret Hilda Roberts, Mrs Denis Thatcher, b. 1925. Prime Minister",en,height,en,101.00 centimetre,en
990b559a2746edae88bf224505c57ad4dc9e5d11,Q27969283,Q27969283$585885AB-8BD3-470A-A3B2-DEDA92992F18,normal,P2049,quantity,"{'value': {'amount': '+91.50', 'unit': 'http://www.wikidata.org/entity/Q174728'}, 'type': 'quantity'}","Margaret Hilda Roberts, Mrs Denis Thatcher, b. 1925. Prime Minister",en,width,en,91.50 centimetre,en
249a19f43ec6630fef078326de5765fc52b01f27,Q27960763,Q27960763$4bd9dceb-c05d-4527-b1b3-229c7bdd9c49,normal,P571,time,"{'value': {'time': '+2011-01-01T00:00:00Z', 'timezone': 0, 'before': 0, 'after': 0, 'precision': 8, 'calendarmodel': 'http://www.wikidata.org/entity/Q1985727'}, 'type': 'time'}","Allan Murray, b. 1943",en,inception,en,2010s,en
249a19f43ec6630fef078326de5765fc52b01f27,Q27960763,Q27960763$17f072d7-ee42-46b2-a713-f22a2243d7a5,normal,P1476,monolingualtext,"{'value': {'text': 'Allan Murray, b. 1943', 'language': 'en'}, 'type': 'monolingualtext'}","Allan Murray, b. 1943",en,title,en,"Allan Murray, b. 1943",en
6b3b235a22606a91bdba3bfe09d76338e31701ed,Q27955718,Q27955718$9bf52483-8a9d-46ec-b3d3-fe1109c4912b,normal,P1476,monolingualtext,"{'value': {'text': 'Twilight, Royan', 'language': 'en'}, 'type': 'monolingualtext'}","Twilight, Royan",en,title,en,"Twilight, Royan",en
5c30836830745519b20e124e524a2a02fe652187,Q47513175,Q47513175$65e12dcd-e8af-493e-a382-42e009de308c,normal,P1476,monolingualtext,"{'value': {'text': 'Betty Ford', 'language': 'en'}, 'type': 'monolingualtext'}",Betty Ford,en,title,en,Betty Ford,en
0e27b4696799ce39a5ccfa6d819a6e26e86fe0e4,Q47513615,Q47513615$2abfddfa-3a38-49c5-8b66-df7e8cdcfb91,normal,P1476,monolingualtext,"{'value': {'text': 'Maya Angelou', 'language': 'en'}, 'type': 'monolingualtext'}",Maya Angelou,en,title,en,Maya Angelou,en
9fe7dfa81af423c038475d940bc64d9330aee4e2,Q47510172,Q47510172$7e2650f6-8d6f-48f4-b71d-eee34e3ee917,normal,P1476,monolingualtext,"{'value': {'text': 'Robot Revolution', 'language': 'en'}, 'type': 'monolingualtext'}",Robot Revolution,en,title,en,Robot Revolution,en
7951244e764b1a40a8c93c50e78ffd954f97566b,Q47509746,Q47509746$18DFDACC-EB27-4465-A4F7-35830DB8A16E,normal,P217,string,"{'value': 'NPG.89.54', 'type': 'string'}",Cyrus Edwin Dallin,en,inventory number,en,NPG.89.54,en
7951244e764b1a40a8c93c50e78ffd954f97566b,Q47509746,Q47509746$370279E7-0739-414E-B4B0-AB7225E77680,normal,P195,wikibase-item,"{'value': {'entity-type': 'item', 'numeric-id': 1967614, 'id': 'Q1967614'}, 'type': 'wikibase-entityid'}",Cyrus Edwin Dallin,en,collection,en,National Portrait Gallery,en
7951244e764b1a40a8c93c50e78ffd954f97566b,Q47509746,Q47509746$E4CB45FE-DD82-4E26-A4BC-AC8EFF24AE18,normal,P31,wikibase-item,"{'value': {'entity-type': 'item', 'numeric-id': 3305213, 'id': 'Q3305213'}, 'type': 'wikibase-entityid'}",Cyrus Edwin Dallin,en,instance of,en,painting,en
7951244e764b1a40a8c93c50e78ffd954f97566b,Q47509746,Q47509746$3A6FDE87-793C-483A-A8C9-BABA502358A4,normal,P276,wikibase-item,"{'value': {'entity-type': 'item', 'numeric-id': 1967614, 'id': 'Q1967614'}, 'type': 'wikibase-entityid'}",Cyrus Edwin Dallin,en,location,en,National Portrait Gallery,en
7951244e764b1a40a8c93c50e78ffd954f97566b,Q47509746,Q47509746$D6801BC7-F7DB-4962-A6BE-BCEBA402F2B6,normal,P571,time,"{'value': {'time': '+1933-01-01T00:00:00Z', 'timezone': 0, 'before': 0, 'after': 0, 'precision': 9, 'calendarmodel': 'http://www.wikidata.org/entity/Q1985727'}, 'type': 'time'}",Cyrus Edwin Dallin,en,inception,en,1933,en
7951244e764b1a40a8c93c50e78ffd954f97566b,Q47509746,Q47509746$3D2DBE94-21E6-4725-A214-440F57C24722,normal,P186,wikibase-item,"{'value': {'entity-type': 'item', 'numeric-id': 296955, 'id': 'Q296955'}, 'type': 'wikibase-entityid'}",Cyrus Edwin Dallin,en,made from material,en,oil paint,en
7951244e764b1a40a8c93c50e78ffd954f97566b,Q47509746,Q47509746$73B8D371-E96C-46AD-98DD-F078F5D49936,normal,P186,wikibase-item,"{'value': {'entity-type': 'item', 'numeric-id': 12321255, 'id': 'Q12321255'}, 'type': 'wikibase-entityid'}",Cyrus Edwin Dallin,en,made from material,en,canvas,en
29586816d0aeead27d861273d3e4c1da100d71af,Q47509219,Q47509219$F0B67130-2F3C-42AA-8953-5A5BA956B644,normal,P217,string,"{'value': 'NPG.87.52', 'type': 'string'}",William Pitt Fessenden,en,inventory number,en,NPG.87.52,en
29586816d0aeead27d861273d3e4c1da100d71af,Q47509219,Q47509219$BBD2B2E0-CC5C-4CBE-BE95-215A160C3D38,normal,P195,wikibase-item,"{'value': {'entity-type': 'item', 'numeric-id': 1967614, 'id': 'Q1967614'}, 'type': 'wikibase-entityid'}",William Pitt Fessenden,en,collection,en,National Portrait Gallery,en
29586816d0aeead27d861273d3e4c1da100d71af,Q47509219,Q47509219$A57C5D53-3CBE-429C-B17E-50BD6319307F,normal,P31,wikibase-item,"{'value': {'entity-type': 'item', 'numeric-id': 3305213, 'id': 'Q3305213'}, 'type': 'wikibase-entityid'}",William Pitt Fessenden,en,instance of,en,painting,en
29586816d0aeead27d861273d3e4c1da100d71af,Q47509219,Q47509219$C778F8E0-8E00-4CD7-86DF-01D32249F47A,normal,P276,wikibase-item,"{'value': {'entity-type': 'item', 'numeric-id': 1967614, 'id': 'Q1967614'}, 'type': 'wikibase-entityid'}",William Pitt Fessenden,en,location,en,National Portrait Gallery,en
29586816d0aeead27d861273d3e4c1da100d71af,Q47509219,Q47509219$6F704001-F968-47CC-8FFD-BAC270AF3B63,normal,P571,time,"{'value': {'time': '+1860-01-01T00:00:00Z', 'timezone': 0, 'before': 0, 'after': 0, 'precision': 9, 'calendarmodel': 'http://www.wikidata.org/entity/Q1985727'}, 'type': 'time'}",William Pitt Fessenden,en,inception,en,1860,en
29586816d0aeead27d861273d3e4c1da100d71af,Q47509219,Q47509219$9FD6B0D7-E14A-4BE0-9A9B-6A40D7271106,normal,P186,wikibase-item,"{'value': {'entity-type': 'item', 'numeric-id': 296955, 'id': 'Q296955'}, 'type': 'wikibase-entityid'}",William Pitt Fessenden,en,made from material,en,oil paint,en
29586816d0aeead27d861273d3e4c1da100d71af,Q47509219,Q47509219$DFA46167-D201-448E-BF92-C15E2EBCD25C,normal,P186,wikibase-item,"{'value': {'entity-type': 'item', 'numeric-id': 12321255, 'id': 'Q12321255'}, 'type': 'wikibase-entityid'}",William Pitt Fessenden,en,made from material,en,canvas,en
64c36c029b604374c40608f86702e84bb4f16c22,Q47509139,Q47509139$ccd8e25b-3dc8-4759-aca1-6ddb2b79dfa3,normal,P136,wikibase-item,"{'value': {'entity-type': 'item', 'numeric-id': 134307, 'id': 'Q134307'}, 'type': 'wikibase-entityid'}",Other Contestants,en,genre,en,portrait,en
4e628ae63e83b6f1c3d4e48d24d5ec6ad1458a6f,Q47510048,Q47510048$DCE6A021-73D2-46F3-A831-FDF19E207F44,normal,P217,string,"{'value': 'NPG.88.TC16', 'type': 'string'}",Archbishop Damaskinos,en,inventory number,en,NPG.88.TC16,en
4e628ae63e83b6f1c3d4e48d24d5ec6ad1458a6f,Q47510048,Q47510048$49CCEE2E-C93F-4079-9E65-970CBEC6EB41,normal,P195,wikibase-item,"{'value': {'entity-type': 'item', 'numeric-id': 1967614, 'id': 'Q1967614'}, 'type': 'wikibase-entityid'}",Archbishop Damaskinos,en,collection,en,National Portrait Gallery,en
4e628ae63e83b6f1c3d4e48d24d5ec6ad1458a6f,Q47510048,Q47510048$EEFD2B76-31CC-498E-918F-C4EA91C66652,normal,P31,wikibase-item,"{'value': {'entity-type': 'item', 'numeric-id': 3305213, 'id': 'Q3305213'}, 'type': 'wikibase-entityid'}",Archbishop Damaskinos,en,instance of,en,painting,en
4e628ae63e83b6f1c3d4e48d24d5ec6ad1458a6f,Q47510048,Q47510048$AE5AAD9E-EC5E-40FA-8BF9-9542E66AF7EE,normal,P276,wikibase-item,"{'value': {'entity-type': 'item', 'numeric-id': 1967614, 'id': 'Q1967614'}, 'type': 'wikibase-entityid'}",Archbishop Damaskinos,en,location,en,National Portrait Gallery,en
4e628ae63e83b6f1c3d4e48d24d5ec6ad1458a6f,Q47510048,Q47510048$8BC0E9FC-21C6-41A9-BC30-26C472A55026,normal,P571,time,"{'value': {'time': '+1945-01-01T00:00:00Z', 'timezone': 0, 'before': 0, 'after': 0, 'precision': 9, 'calendarmodel': 'http://www.wikidata.org/entity/Q1985727'}, 'type': 'time'}",Archbishop Damaskinos,en,inception,en,1945,en
6a30c8a1411e728ba7f6bddf2d6ab55a340669ed,Q47509311,Q47509311$beb012f1-cf7a-4bf3-a405-3537c3d5ad32,normal,P571,time,"{'value': {'time': '+1956-01-01T00:00:00Z', 'timezone': 0, 'before': 0, 'after': 0, 'precision': 7, 'calendarmodel': 'http://www.wikidata.org/entity/Q1985727'}, 'type': 'time'}",Adlai Stevenson and Estes Kefauver,en,inception,en,20th century,en
6a30c8a1411e728ba7f6bddf2d6ab55a340669ed,Q47509311,Q47509311$a9bfe264-6f2c-4757-96a4-5ae4008a6071,normal,P136,wikibase-item,"{'value': {'entity-type': 'item', 'numeric-id': 134307, 'id': 'Q134307'}, 'type': 'wikibase-entityid'}",Adlai Stevenson and Estes Kefauver,en,genre,en,portrait,en
1cbe9e22bec366296937a8fb749e608968353065,Q47512884,Q47512884$AD5375BB-3D0A-43B7-8EDE-18C03D311A9B,normal,P217,string,"{'value': 'NPG.78.TC798', 'type': 'string'}",John Updike,en,inventory number,en,NPG.78.TC798,en
1cbe9e22bec366296937a8fb749e608968353065,Q47512884,Q47512884$3AF9A16A-1FB2-4129-B02D-BCC4356D7DCA,normal,P195,wikibase-item,"{'value': {'entity-type': 'item', 'numeric-id': 1967614, 'id': 'Q1967614'}, 'type': 'wikibase-entityid'}",John Updike,en,collection,en,National Portrait Gallery,en
1cbe9e22bec366296937a8fb749e608968353065,Q47512884,Q47512884$304E609C-4FD1-44A6-AAE9-B075842D4545,normal,P31,wikibase-item,"{'value': {'entity-type': 'item', 'numeric-id': 3305213, 'id': 'Q3305213'}, 'type': 'wikibase-entityid'}",John Updike,en,instance of,en,painting,en
1cbe9e22bec366296937a8fb749e608968353065,Q47512884,Q47512884$7253B1E4-5DA4-45CD-8DE6-180F02304226,normal,P276,wikibase-item,"{'value': {'entity-type': 'item', 'numeric-id': 1967614, 'id': 'Q1967614'}, 'type': 'wikibase-entityid'}",John Updike,en,location,en,National Portrait Gallery,en
1cbe9e22bec366296937a8fb749e608968353065,Q47512884,Q47512884$9654CDC4-742E-4A88-939E-2445426AC732,normal,P571,time,"{'value': {'time': '+1968-01-01T00:00:00Z', 'timezone': 0, 'before': 0, 'after': 0, 'precision': 9, 'calendarmodel': 'http://www.wikidata.org/entity/Q1985727'}, 'type': 'time'}",John Updike,en,inception,en,1968,en
22b75f4ad698805b72ac22ea124362ef9953f070,Q47508766,Q47508766$f5ff8c50-b920-4b2d-8597-cd25e1c035d0,normal,P136,wikibase-item,"{'value': {'entity-type': 'item', 'numeric-id': 134307, 'id': 'Q134307'}, 'type': 'wikibase-entityid'}",Michael Blumenthal,en,genre,en,portrait,en
4cbf51d1ed01a0698873ec478b8b6e2478adacf9,Q47510678,Q47510678$c60b2483-2a1b-4b19-892b-3eadad0a211b,normal,P1476,monolingualtext,"{'value': {'text': 'Germany', 'language': 'en'}, 'type': 'monolingualtext'}",Germany,en,title,en,Germany,en
6ad118934bd00abdd172dbc7f27b4b967911d799,Q47510175,Q47510175$5FF7BC13-87D7-4DAF-9DF2-801A33866D9F,normal,P217,string,"{'value': 'NPG.78.TC703', 'type': 'string'}",James Michael Roche,en,inventory number,en,NPG.78.TC703,en
6ad118934bd00abdd172dbc7f27b4b967911d799,Q47510175,Q47510175$B2934EC4-A863-4AC5-813A-3621C9197FF5,normal,P195,wikibase-item,"{'value': {'entity-type': 'item', 'numeric-id': 1967614, 'id': 'Q1967614'}, 'type': 'wikibase-entityid'}",James Michael Roche,en,collection,en,National Portrait Gallery,en
6ad118934bd00abdd172dbc7f27b4b967911d799,Q47510175,Q47510175$6EF11304-E07B-4438-9DFA-9C81D4DBD057,normal,P31,wikibase-item,"{'value': {'entity-type': 'item', 'numeric-id': 3305213, 'id': 'Q3305213'}, 'type': 'wikibase-entityid'}",James Michael Roche,en,instance of,en,painting,en
6ad118934bd00abdd172dbc7f27b4b967911d799,Q47510175,Q47510175$9FA4FA3A-5C14-4A3B-A16D-AF2B46B40963,normal,P276,wikibase-item,"{'value': {'entity-type': 'item', 'numeric-id': 1967614, 'id': 'Q1967614'}, 'type': 'wikibase-entityid'}",James Michael Roche,en,location,en,National Portrait Gallery,en
6ad118934bd00abdd172dbc7f27b4b967911d799,Q47510175,Q47510175$B4BB9843-277F-4E9A-BE4F-B9F37A2F7951,normal,P571,time,"{'value': {'time': '+1966-01-01T00:00:00Z', 'timezone': 0, 'before': 0, 'after': 0, 'precision': 9, 'calendarmodel': 'http://www.wikidata.org/entity/Q1985727'}, 'type': 'time'}",James Michael Roche,en,inception,en,1966,en
d75334db4fac2a60b29e5c8f9074ecdfd6b1450c,Q47510402,Q47510402$d3b6fc9f-6dcc-41b6-a8fd-f575005060ce,normal,P1476,monolingualtext,"{'value': {'text': ""Detroit's Uphill Battle"", 'language': 'en'}, 'type': 'monolingualtext'}",Detroit's Uphill Battle,en,title,en,Detroit's Uphill Battle,en
ce533a943445a84c89dde467e78ecf3ddb20bd30,Q12525054,Q12525054$315D6678-1C40-455D-9BC6-F50A8F76FD72,normal,P569,time,"{'value': {'time': '+1968-10-19T00:00:00Z', 'timezone': 0, 'before': 0, 'after': 0, 'precision': 11, 'calendarmodel': 'http://www.wikidata.org/entity/Q1985727'}, 'type': 'time'}",Yayan Ruhian,en,date of birth,en,19/10/1968,en
ce533a943445a84c89dde467e78ecf3ddb20bd30,Q12525054,Q12525054$99c7c560-4369-3ac1-d7bd-d1992c71435d,normal,P2048,quantity,"{'value': {'amount': '+1.57', 'unit': 'http://www.wikidata.org/entity/Q11573'}, 'type': 'quantity'}",Yayan Ruhian,en,height,en,1.57 metre,en
1f7059477ea80820d7e8a63556a4af5994739af4,Q38238309,Q38238309$3B01C80B-856D-4178-A8AA-0BAC05D7858F,normal,P569,time,"{'value': {'time': '+1995-09-21T00:00:00Z', 'timezone': 0, 'before': 0, 'after': 0, 'precision': 11, 'calendarmodel': 'http://www.wikidata.org/entity/Q1985727'}, 'type': 'time'}",Kristine Froseth,en,date of birth,en,21/09/1995,en
5a252b5c65bcf52195ed21483158165d06a5406f,Q60293023,Q60293023$1b2b54f0-4177-e372-11c0-e16b1af911e5,normal,P1411,wikibase-item,"{'value': {'entity-type': 'item', 'numeric-id': 824540, 'id': 'Q824540'}, 'type': 'wikibase-entityid'}",Heather Wayne,en,nominated for,en,AVN Award,en
e0a753751bdc18ef740a387adda41ac2ad8cb4af,Q104371628,Q104371628$328fd9ab-49d0-e30d-6270-5b83d412d61d,normal,P106,wikibase-item,"{'value': {'entity-type': 'item', 'numeric-id': 10800557, 'id': 'Q10800557'}, 'type': 'wikibase-entityid'}",Matthias Hungerbühler,en,occupation,en,film actor,en
e0a753751bdc18ef740a387adda41ac2ad8cb4af,Q104371628,Q104371628$8b3d9f3d-42ab-f004-a3f0-986a4ed7bd5d,normal,P106,wikibase-item,"{'value': {'entity-type': 'item', 'numeric-id': 28389, 'id': 'Q28389'}, 'type': 'wikibase-entityid'}",Matthias Hungerbühler,en,occupation,en,screenwriter,en
cc22d3f6da552e0cac11b907540a92404cefaa73,Q94007,q94007$58C96B41-10F8-416C-9219-167BD1C253BE,normal,P21,wikibase-item,"{'value': {'entity-type': 'item', 'numeric-id': 6581072, 'id': 'Q6581072'}, 'type': 'wikibase-entityid'}",Eva Rueber-Staier,en,sex or gender,en,female,en
186d2094b286aeaca7833d9de32f5fff0f64848d,Q28655066,Q28655066$045101a1-4202-90e2-2bd7-cad1c8944c14,normal,P569,time,"{'value': {'time': '+1916-01-01T00:00:00Z', 'timezone': 0, 'before': 0, 'after': 0, 'precision': 11, 'calendarmodel': 'http://www.wikidata.org/entity/Q1985727'}, 'type': 'time'}",Beth Amos,en,date of birth,en,01/01/1916,en
186d2094b286aeaca7833d9de32f5fff0f64848d,Q28655066,Q28655066$9c3acfd7-40e9-186c-23ff-445f374700b8,normal,P19,wikibase-item,"{'value': {'entity-type': 'item', 'numeric-id': 172, 'id': 'Q172'}, 'type': 'wikibase-entityid'}",Beth Amos,en,place of birth,en,Toronto,en
186d2094b286aeaca7833d9de32f5fff0f64848d,Q28655066,Q28655066$3f00b5da-4295-bf34-a459-e479a2235c46,normal,P570,time,"{'value': {'time': '+1996-01-31T00:00:00Z', 'timezone': 0, 'before': 0, 'after': 0, 'precision': 11, 'calendarmodel': 'http://www.wikidata.org/entity/Q1985727'}, 'type': 'time'}",Beth Amos,en,date of death,en,31/01/1996,en
186d2094b286aeaca7833d9de32f5fff0f64848d,Q28655066,Q28655066$4a2ecede-430b-be20-64e2-63ea0fba3bbc,normal,P20,wikibase-item,"{'value': {'entity-type': 'item', 'numeric-id': 172, 'id': 'Q172'}, 'type': 'wikibase-entityid'}",Beth Amos,en,place of death,en,Toronto,en
22324899b9addd212106ab22546a1c8305e875f3,Q318220,Q318220$C07B1DCD-3142-4288-8983-460A8CE95EE1,normal,P1411,wikibase-item,"{'value': {'entity-type': 'item', 'numeric-id': 1285970, 'id': 'Q1285970'}, 'type': 'wikibase-entityid'}",Abe Vigoda,en,nominated for,en,Primetime Emmy Award for Outstanding Supporting Actor in a Comedy Series,en
22324899b9addd212106ab22546a1c8305e875f3,Q318220,Q318220$79C3EF08-5362-42B2-8C94-E1E658C28E3B,normal,P1411,wikibase-item,"{'value': {'entity-type': 'item', 'numeric-id': 1285970, 'id': 'Q1285970'}, 'type': 'wikibase-entityid'}",Abe Vigoda,en,nominated for,en,Primetime Emmy Award for Outstanding Supporting Actor in a Comedy Series,en
0dd535ca5732ec83688c89caf3e0cd9a562e8cf8,Q179673,Q179673$d821e150-47e6-b232-39e0-509c033311a1,normal,P725,wikibase-item,"{'value': {'entity-type': 'item', 'numeric-id': 27928357, 'id': 'Q27928357'}, 'type': 'wikibase-entityid'}",Beauty and the Beast,en,voice actor,en,Mickie McGowan,en
f705a85459d2ab96901092dd57347e2b20171c9b,Q18150581,Q18150581$87bfb625-4639-62ff-2bbc-00d072d1d7e5,normal,P58,wikibase-item,"{'value': {'entity-type': 'item', 'numeric-id': 96278759, 'id': 'Q96278759'}, 'type': 'wikibase-entityid'}",Game of Thrones,en,screenwriter,en,John Dombrow,en
77d24f012df514e2b9c843741d2b3a3b5717837c,Q19758827,Q19758827$62956CF8-B15A-4652-8A1A-F847BFDD4852,normal,P161,wikibase-item,"{'value': {'entity-type': 'item', 'numeric-id': 107043349, 'id': 'Q107043349'}, 'type': 'wikibase-entityid'}",Hollywood Adventures,en,cast member,en,Sandra Lee Gimpel,en
5675a66e20ab8bca090b51dee16b9a814939437c,Q72009934,Q72009934$742571fe-4003-1793-1c48-7076ebc83d30,normal,P106,wikibase-item,"{'value': {'entity-type': 'item', 'numeric-id': 3282637, 'id': 'Q3282637'}, 'type': 'wikibase-entityid'}",Akshay Bardapurkar,en,occupation,en,film producer,en
49ac7ca1d1b3149a6e46e2add2b0fc12036d6475,Q18571878,Q18571878$f06cee41-4730-0ecb-bd5c-b00e35c5a681,normal,P20,wikibase-item,"{'value': {'entity-type': 'item', 'numeric-id': 60, 'id': 'Q60'}, 'type': 'wikibase-entityid'}",Frank Oakes Rose,en,place of death,en,New York City,en
ec6bc2c4972e58ca2f39a48457c186c957a365ae,Q105539306,Q105539306$ab6fcab8-436f-0d1e-1f1e-ba4c581a8334,normal,P3373,wikibase-item,"{'value': {'entity-type': 'item', 'numeric-id': 466250, 'id': 'Q466250'}, 'type': 'wikibase-entityid'}",Sandra Caron,en,sibling,en,Alma Cogan,en
ec6bc2c4972e58ca2f39a48457c186c957a365ae,Q105539105,Q105539105$20fd88ec-4389-a1d9-d786-d192711012f2,normal,P1038,wikibase-item,"{'value': {'entity-type': 'item', 'numeric-id': 466250, 'id': 'Q466250'}, 'type': 'wikibase-entityid'}",Brian Greene,en,relative,en,Alma Cogan,en
42a1f4408027d6da489ba6e931145f3f598cf923,Q2045555,Q2045555$16E1385F-0707-4FDA-B654-DB9E649B13E4,normal,P39,wikibase-item,"{'value': {'entity-type': 'item', 'numeric-id': 13218630, 'id': 'Q13218630'}, 'type': 'wikibase-entityid'}",Lawrence J. Hogan,en,position held,en,United States representative,en
42a1f4408027d6da489ba6e931145f3f598cf923,Q2045555,Q2045555$E469EC4C-0266-4267-A69F-46A64A9FBC68,normal,P39,wikibase-item,"{'value': {'entity-type': 'item', 'numeric-id': 13218630, 'id': 'Q13218630'}, 'type': 'wikibase-entityid'}",Lawrence J. Hogan,en,position held,en,United States representative,en
42a1f4408027d6da489ba6e931145f3f598cf923,Q2045555,Q2045555$13110818-8F2C-4C3D-B4D0-EC945A057670,normal,P39,wikibase-item,"{'value': {'entity-type': 'item', 'numeric-id': 13218630, 'id': 'Q13218630'}, 'type': 'wikibase-entityid'}",Lawrence J. Hogan,en,position held,en,United States representative,en
99e42300098c2ff31bdaffe9021e93aeaabae7f4,Q881301,Q881301$29BA41C5-A7B0-4878-AEA5-82FD1D970B85,normal,P39,wikibase-item,"{'value': {'entity-type': 'item', 'numeric-id': 13218630, 'id': 'Q13218630'}, 'type': 'wikibase-entityid'}",David Pryor,en,position held,en,United States representative,en
99e42300098c2ff31bdaffe9021e93aeaabae7f4,Q881301,Q881301$DDFAFC10-2AE1-4FFC-BD16-E2BADB0E67C3,normal,P39,wikibase-item,"{'value': {'entity-type': 'item', 'numeric-id': 13218630, 'id': 'Q13218630'}, 'type': 'wikibase-entityid'}",David Pryor,en,position held,en,United States representative,en
99e42300098c2ff31bdaffe9021e93aeaabae7f4,Q881301,Q881301$127E43AD-5199-4B13-AE30-976D65CCB2EA,normal,P39,wikibase-item,"{'value': {'entity-type': 'item', 'numeric-id': 13218630, 'id': 'Q13218630'}, 'type': 'wikibase-entityid'}",David Pryor,en,position held,en,United States representative,en
99e42300098c2ff31bdaffe9021e93aeaabae7f4,Q881301,Q881301$C77A7D6C-9AA1-4C76-A41C-7B32D75350F0,normal,P39,wikibase-item,"{'value': {'entity-type': 'item', 'numeric-id': 13218630, 'id': 'Q13218630'}, 'type': 'wikibase-entityid'}",David Pryor,en,position held,en,United States representative,en
ec1d7668d08a14cc342ec7e8df8f4a00bc7a3f41,Q1452413,Q1452413$62920D81-1DD4-458D-A165-8DA7B84CCE0B,normal,P1559,monolingualtext,"{'value': {'text': 'Fred Lewis Crawford', 'language': 'en'}, 'type': 'monolingualtext'}",Fred Lewis Crawford,en,name in native language,en,Fred Lewis Crawford,en
245a7b3ff78823105adf07377a74f72e045246fb,Q58333616,Q58333616$a4a6a83f-ee51-4a47-91eb-959a81988e57,normal,P39,wikibase-item,"{'value': {'entity-type': 'item', 'numeric-id': 13218630, 'id': 'Q13218630'}, 'type': 'wikibase-entityid'}",Kim Schrier,en,position held,en,United States representative,en
245a7b3ff78823105adf07377a74f72e045246fb,Q58333616,Q58333616$F9568598-2784-4323-A4CF-CC48ECCA0472,normal,P39,wikibase-item,"{'value': {'entity-type': 'item', 'numeric-id': 13218630, 'id': 'Q13218630'}, 'type': 'wikibase-entityid'}",Kim Schrier,en,position held,en,United States representative,en
8933660832f1125ab32f4a508eea902b96fa9980,Q1544561,Q1544561$6427754d-461b-fda5-69a5-8028c540bf1b,normal,P39,wikibase-item,"{'value': {'entity-type': 'item', 'numeric-id': 140686, 'id': 'Q140686'}, 'type': 'wikibase-entityid'}",Alfred James Elliott,en,position held,en,chairperson,en
8933660832f1125ab32f4a508eea902b96fa9980,Q1544561,Q1544561$6c2e37d2-4500-cbf8-1028-59ee07fbc949,normal,P19,wikibase-item,"{'value': {'entity-type': 'item', 'numeric-id': 109709, 'id': 'Q109709'}, 'type': 'wikibase-entityid'}",Alfred James Elliott,en,place of birth,en,Yolo County,en
60c119364cf7af21d052e2f6b69c21163a8b3d01,Q817669,Q817669$A255269D-A926-4127-87EE-207C728D0D3B,normal,P39,wikibase-item,"{'value': {'entity-type': 'item', 'numeric-id': 4416090, 'id': 'Q4416090'}, 'type': 'wikibase-entityid'}",Benjamin Ruggles,en,position held,en,United States senator,en
60c119364cf7af21d052e2f6b69c21163a8b3d01,Q817669,Q817669$F311F731-4F4B-4941-9C16-AB667290603D,normal,P39,wikibase-item,"{'value': {'entity-type': 'item', 'numeric-id': 4416090, 'id': 'Q4416090'}, 'type': 'wikibase-entityid'}",Benjamin Ruggles,en,position held,en,United States senator,en
60c119364cf7af21d052e2f6b69c21163a8b3d01,Q817669,Q817669$D7000614-8E81-4573-A278-1E06648FA089,normal,P39,wikibase-item,"{'value': {'entity-type': 'item', 'numeric-id': 4416090, 'id': 'Q4416090'}, 'type': 'wikibase-entityid'}",Benjamin Ruggles,en,position held,en,United States senator,en
60c119364cf7af21d052e2f6b69c21163a8b3d01,Q817669,Q817669$FE8377D7-A6C0-41E1-921D-57BE4CBE8726,normal,P39,wikibase-item,"{'value': {'entity-type': 'item', 'numeric-id': 4416090, 'id': 'Q4416090'}, 'type': 'wikibase-entityid'}",Benjamin Ruggles,en,position held,en,United States senator,en
